stock,industry_code,industry_name,implement_date
600502,E48,土木工程建筑业,2003/4/15
600503,I64,互联网和相关服务,2002/7/9
600503,K70,房地产业,2009/7/16
600505,D44,电力、热力生产和供应业,2002/5/30
600506,A01,农业,2001/12/26
600507,C37,铁路、船舶、航空航天和其它运输设备制造业,2003/9/30
600507,C31,黑色金属冶炼及压延加工业,2009/12/25
600508,B06,煤炭开采和洗选业,2001/8/29
600509,D44,电力、热力生产和供应业,2002/2/28
600510,C18,纺织服装、服饰业,2002/6/18
600510,S90,综合,2009/2/28
600510,K70,房地产业,2012/10/26
600511,F51,批发业,2002/11/27
600512,E48,土木工程建筑业,2002/12/26
600513,C27,医药制造业,2003/3/19
600515,F52,零售业,2002/8/6
600515,K70,房地产业,2017/9/11
600516,C30,非金属矿物制品业,2002/8/30
600517,C38,电气机械及器材制造业,2003/10/10
600517,J69,其他金融业,2020/11/5
600518,C27,医药制造业,2001/3/19
600519,C15,酒、饮料和精制茶制造业,2001/8/27
600520,C38,电气机械及器材制造业,2002/1/8
600521,C27,医药制造业,2003/3/4
600522,C39,计算机、通信和其他电子设备制造业,2002/10/24
600522,C38,电气机械及器材制造业,2012/10/26
600523,C36,汽车制造业,2001/12/27
600525,C41,其他制造业,2002/12/2
600525,C39,计算机、通信和其他电子设备制造业,2009/9/7
600526,C35,专用设备制造业,2002/7/22
600527,C28,化学纤维制造业,2003/11/27
600528,E48,土木工程建筑业,2001/5/28
600528,C35,专用设备制造业,2017/6/1
600529,C30,非金属矿物制品业,2002/6/3
600530,C27,医药制造业,2001/7/2
600531,C32,有色金属冶炼及压延加工业,2002/7/30
600532,C26,化学原料及化学制品制造业,2002/10/31
600532,B08,黑色金属矿采选业,2012/12/18
600532,F51,批发业,2021/7/19
600533,K70,房地产业,2002/3/28
600535,C27,医药制造业,2002/8/23
600536,I65,软件和信息技术服务业,2002/5/17
600537,C13,农副食品加工业,2003/1/23
600537,C38,电气机械及器材制造业,2012/10/26
600538,C27,医药制造业,2003/1/14
600538,C26,化学原料及化学制品制造业,2013/6/28
600538,F51,批发业,2018/7/30
600539,C30,非金属矿物制品业,2001/8/24
600539,L72,商务服务业,2021/7/19
600540,A01,农业,2004/1/7
600543,C13,农副食品加工业,2004/3/24
600543,C15,酒、饮料和精制茶制造业,2012/10/26
600545,E50,建筑装饰和其他建筑业,2003/12/3
600545,E48,土木工程建筑业,2012/10/26
600545,C35,专用设备制造业,2017/11/14
600546,E48,土木工程建筑业,2003/7/31
600546,B06,煤炭开采和洗选业,2009/12/22
600546,F51,批发业,2012/10/26
600547,B09,有色金属矿采选业,2003/8/28
600548,G58,装卸搬运和运输代理业,2001/12/25
600548,G54,道路运输业,2012/10/26
600549,C32,有色金属冶炼及压延加工业,2002/11/7
600550,C38,电气机械及器材制造业,2001/2/28
600551,C39,计算机、通信和其他电子设备制造业,2002/9/5
600551,R85,新闻和出版业,2009/7/6
600552,C30,非金属矿物制品业,2002/11/8
600552,C39,计算机、通信和其他电子设备制造业,2016/1/25
600553,C30,非金属矿物制品业,2002/8/22
600555,L72,商务服务业,2001/3/28
600555,N78,公共设施管理业,2012/10/26
600555,K70,房地产业,2013/6/28
600556,C27,医药制造业,2001/8/7
600556,I65,软件和信息技术服务业,2016/7/20
600556,I64,互联网和相关服务,2021/7/19
600557,C27,医药制造业,2002/9/18
600558,C33,金属制品业,2001/2/27
600559,C15,酒、饮料和精制茶制造业,2002/10/29
600560,C35,专用设备制造业,2002/9/19
600561,G54,道路运输业,2002/7/16
600562,C30,非金属矿物制品业,2003/1/28
600562,C39,计算机、通信和其他电子设备制造业,2013/10/12
600563,C39,计算机、通信和其他电子设备制造业,2002/12/10
600565,C36,汽车制造业,2002/7/23
600565,K70,房地产业,2013/6/28
600566,C34,通用设备制造业,2001/8/22
600566,C27,医药制造业,2014/4/3
600567,C22,造纸及纸制品业,2001/12/18
600568,C27,医药制造业,2001/5/18
600569,C31,黑色金属冶炼及压延加工业,2001/8/20
600570,I65,软件和信息技术服务业,2003/12/16
600571,I64,互联网和相关服务,2002/11/1
600571,I65,软件和信息技术服务业,2012/10/26
600572,C27,医药制造业,2004/4/12
600573,C15,酒、饮料和精制茶制造业,2003/2/26
600575,G58,装卸搬运和运输代理业,2003/3/28
600575,G55,水上运输业,2012/10/26
600576,C17,纺织业,2003/2/20
600576,K70,房地产业,2008/6/17
600576,F51,批发业,2013/4/1
600576,R87,文化艺术业,2016/7/20
600577,C38,电气机械及器材制造业,2002/9/11
600578,D44,电力、热力生产和供应业,2002/5/10
600579,C29,橡胶和塑料制品业,2002/8/9
600579,C35,专用设备制造业,2014/4/3
600580,C38,电气机械及器材制造业,2002/6/6
600581,C31,黑色金属冶炼及压延加工业,2002/8/16
600582,C35,专用设备制造业,2002/5/15
600583,B11,开采辅助活动,2002/2/5
600583,B07,石油和天然气开采业,2012/10/26
600583,B11,开采辅助活动,2014/7/1
600584,C39,计算机、通信和其他电子设备制造业,2003/6/3
600585,C30,非金属矿物制品业,2002/2/7
600586,C30,非金属矿物制品业,2002/8/15
600587,C35,专用设备制造业,2002/9/27
600588,I65,软件和信息技术服务业,2001/5/18
600589,C29,橡胶和塑料制品业,2001/6/12
600589,C26,化学原料及化学制品制造业,2012/10/26
600590,C38,电气机械及器材制造业,2002/7/3
600591,G56,航空运输业,2002/10/11
600592,C34,通用设备制造业,2002/8/5
600593,L72,商务服务业,2002/7/11
600593,N78,公共设施管理业,2012/10/26
600594,C27,医药制造业,2004/3/23
600595,C32,有色金属冶炼及压延加工业,2002/6/26
600596,C26,化学原料及化学制品制造业,2001/9/6
600597,C13,农副食品加工业,2002/8/28
600597,C14,食品制造业,2012/10/26
600598,A01,农业,2002/3/29
600599,C26,化学原料及化学制品制造业,2001/8/28
600599,J69,其他金融业,2016/7/20
600600,C15,酒、饮料和精制茶制造业,1993/8/27
600601,C39,计算机、通信和其他电子设备制造业,1990/12/19
600602,C39,计算机、通信和其他电子设备制造业,1990/12/19
600602,I65,软件和信息技术服务业,2016/7/20
600603,K70,房地产业,1992/1/13
600603,S90,综合,2011/6/1
600604,C35,专用设备制造业,1992/3/27
600604,K70,房地产业,2012/9/1
600605,C34,通用设备制造业,1992/3/27
600605,F51,批发业,2012/10/26
600606,K70,房地产业,1992/3/27
600606,E48,土木工程建筑业,2021/11/10
600607,S90,综合,1992/3/27
600608,C39,计算机、通信和其他电子设备制造业,1992/3/27
600608,C31,黑色金属冶炼及压延加工业,2012/10/26
600608,F51,批发业,2021/4/14
600609,C36,汽车制造业,1992/7/24
600610,C35,专用设备制造业,1992/8/5
600610,E48,土木工程建筑业,2015/7/20
600610,C26,化学原料及化学制品制造业,2020/4/14
600611,N78,公共设施管理业,1992/8/7
600611,G54,道路运输业,2012/10/26
600612,C41,其他制造业,1992/8/14
600613,I65,软件和信息技术服务业,1992/8/20
600613,C27,医药制造业,2012/10/26
600614,C29,橡胶和塑料制品业,1992/8/28
600614,C27,医药制造业,2012/10/26
600614,C32,有色金属冶炼及压延加工业,2015/10/27
600614,C42,废弃资源综合利用业,2017/11/14
600615,C26,化学原料及化学制品制造业,1992/9/10
600615,K70,房地产业,2008/12/23
600615,C33,金属制品业,2014/10/13
600616,F52,零售业,1992/9/29
600616,C15,酒、饮料和精制茶制造业,2008/9/25
600617,C28,化学纤维制造业,1992/10/13
600617,S90,综合,2012/10/26
600617,D45,燃气生产和供应业,2014/4/3
600618,C26,化学原料及化学制品制造业,1992/11/13
600619,C38,电气机械及器材制造业,1992/11/16
600619,C34,通用设备制造业,2012/10/26
600620,S90,综合,1992/11/17
600620,K70,房地产业,2010/12/31
600620,S90,综合,2012/10/26
600621,I63,电信、广播电视和卫星传输服务,1992/12/2
600621,C39,计算机、通信和其他电子设备制造业,2008/4/10
600621,K70,房地产业,2012/10/26
600621,J67,资本市场服务,2017/9/11
600622,S90,综合,1992/12/3
600622,K70,房地产业,2012/10/26
600623,C29,橡胶和塑料制品业,1992/12/4
600623,C26,化学原料及化学制品制造业,2015/10/27
600624,S90,综合,1993/1/5
600624,C27,医药制造业,2021/7/19
600625,C38,电气机械及器材制造业,1993/1/6
600626,C17,纺织业,1993/1/7
600626,K70,房地产业,2010/12/31
600626,F51,批发业,2012/10/26
600626,C17,纺织业,2021/7/19
600627,C38,电气机械及器材制造业,1993/1/18
600628,F52,零售业,1993/1/19
600629,C30,非金属矿物制品业,1993/2/9
600629,C38,电气机械及器材制造业,2012/10/26
600629,C30,非金属矿物制品业,2014/7/1
600629,M74,专业技术服务业,2015/10/27
600630,C17,纺织业,1993/2/9
600631,F52,零售业,1993/2/19
600632,F52,零售业,1993/2/19
600633,C26,化学原料及化学制品制造业,1993/3/4
600633,R85,新闻和出版业,2011/9/22
600633,I64,互联网和相关服务,2018/7/30
600634,K70,房地产业,1993/3/4
600634,F51,批发业,2012/10/26
600634,C30,非金属矿物制品业,2014/4/3
600634,I64,互联网和相关服务,2017/2/16
600635,S90,综合,1993/3/4
600635,N78,公共设施管理业,2010/12/31
600635,D45,燃气生产和供应业,2012/10/26
600636,C26,化学原料及化学制品制造业,1993/3/16
600636,I65,软件和信息技术服务业,2021/7/19
600637,C39,计算机、通信和其他电子设备制造业,1993/3/16
600637,I63,电信、广播电视和卫星传输服务,2012/10/26
600638,K70,房地产业,1993/3/26
600639,K70,房地产业,1993/3/26
600640,I63,电信、广播电视和卫星传输服务,1993/4/7
600640,L72,商务服务业,2012/10/31
600640,I64,互联网和相关服务,2018/7/30
600641,K70,房地产业,1993/4/7
600642,D44,电力、热力生产和供应业,1993/4/16
600642,D45,燃气生产和供应业,2012/10/26
600642,D44,电力、热力生产和供应业,2021/1/25
600643,S90,综合,1993/4/26
600643,J69,其他金融业,2012/10/26
600644,D44,电力、热力生产和供应业,1993/4/26
600645,C17,纺织业,1993/5/4
600645,M75,科技推广和应用服务业,2009/2/11
600645,M73,研究和试验发展,2012/10/26
600646,I65,软件和信息技术服务业,1993/5/4
600647,S90,综合,1993/5/4
600647,K70,房地产业,2012/10/26
600647,F51,批发业,2015/7/20
600648,K70,房地产业,1993/5/4
600648,F51,批发业,2012/10/26
600649,S90,综合,1993/5/18
600649,K70,房地产业,2012/10/26
600650,G58,装卸搬运和运输代理业,1993/6/7
600650,G54,道路运输业,2012/10/26
600651,C38,电气机械及器材制造业,1990/12/19
600652,S90,综合,1990/12/19
600652,B06,煤炭开采和洗选业,2010/12/31
600652,I65,软件和信息技术服务业,2016/1/25
600652,I64,互联网和相关服务,2016/7/20
600653,S90,综合,1990/12/19
600653,F52,零售业,2012/10/26
600654,C39,计算机、通信和其他电子设备制造业,1990/12/19
600654,C36,汽车制造业,2012/10/26
600654,C39,计算机、通信和其他电子设备制造业,2015/5/4
600654,I65,软件和信息技术服务业,2015/10/27
600655,F52,零售业,1992/9/2
600656,C26,化学原料及化学制品制造业,1990/12/19
600656,N78,公共设施管理业,2008/8/8
600656,C35,专用设备制造业,2012/10/26
600656,F52,零售业,2013/6/28
600657,C26,化学原料及化学制品制造业,1993/5/24
600657,K70,房地产业,2009/2/27
600658,C39,计算机、通信和其他电子设备制造业,1993/5/24
600658,K70,房地产业,2010/2/12
600659,S90,综合,1993/5/28
600660,C30,非金属矿物制品业,1993/6/10
600661,S90,综合,1993/6/14
600661,P82,教育,2012/10/26
600662,O79,居民服务业,1993/6/14
600662,G54,道路运输业,2012/10/26
600663,K70,房地产业,1993/6/28
600664,C27,医药制造业,1993/6/29
600665,K70,房地产业,1993/7/9
600666,C27,医药制造业,1993/7/12
600666,C39,计算机、通信和其他电子设备制造业,2016/7/20
600667,C28,化学纤维制造业,1993/7/28
600667,C39,计算机、通信和其他电子设备制造业,2012/5/18
600667,E48,土木工程建筑业,2021/7/19
600668,C30,非金属矿物制品业,1993/7/28
600668,C27,医药制造业,2013/6/28
600668,C30,非金属矿物制品业,2014/7/1
600669,C28,化学纤维制造业,1993/8/6
600670,S90,综合,1993/8/9
600671,C27,医药制造业,1993/8/23
600672,A01,农业,1993/9/17
600673,C40,仪器仪表制造业,1993/9/17
600673,C39,计算机、通信和其他电子设备制造业,2008/3/18
600673,C33,金属制品业,2012/10/26
600673,S90,综合,2019/2/12
600674,D44,电力、热力生产和供应业,1993/9/24
600675,K70,房地产业,1993/9/24
600676,C36,汽车制造业,1993/9/28
600676,G54,道路运输业,2012/10/26
600677,C17,纺织业,1993/9/28
600677,F51,批发业,2012/10/26
600678,C30,非金属矿物制品业,1993/10/8
600679,C37,铁路、船舶、航空航天和其它运输设备制造业,1993/10/8
600680,C39,计算机、通信和其他电子设备制造业,1993/10/18
600681,I65,软件和信息技术服务业,1993/10/18
600681,E50,建筑装饰和其他建筑业,2012/10/26
600681,D45,燃气生产和供应业,2016/7/20
600682,F52,零售业,1993/10/18
600683,F52,零售业,1993/10/25
600683,K70,房地产业,2009/7/15
600684,K70,房地产业,1993/10/28
600685,C37,铁路、船舶、航空航天和其它运输设备制造业,1993/10/28
600686,C36,汽车制造业,1993/11/8
600687,I64,互联网和相关服务,1993/11/8
600687,S90,综合,2009/7/13
600687,F51,批发业,2012/10/26
600687,C41,其他制造业,2014/7/1
600688,C25,石油加工、炼焦及核燃料加工业,1993/11/8
600689,C18,纺织服装、服饰业,1993/11/8
600689,C17,纺织业,2012/10/26
600690,C38,电气机械及器材制造业,1993/11/19
600691,C30,非金属矿物制品业,1993/11/19
600691,C26,化学原料及化学制品制造业,2013/6/28
600692,G55,水上运输业,1993/11/19
600692,K70,房地产业,2019/7/11
600693,F52,零售业,1993/11/22
600694,F52,零售业,1993/11/22
600695,C13,农副食品加工业,1993/11/22
600695,J67,资本市场服务,2016/7/20
600696,C30,非金属矿物制品业,1993/12/6
600696,K70,房地产业,2005/6/16
600696,C15,酒、饮料和精制茶制造业,2021/7/19
600697,F52,零售业,1993/12/6
600698,C37,铁路、船舶、航空航天和其它运输设备制造业,1993/12/6
600698,C36,汽车制造业,2013/6/28
600699,C37,铁路、船舶、航空航天和其它运输设备制造业,1993/12/6
600699,C36,汽车制造业,2012/10/26
600700,S90,综合,1996/4/30
600701,S90,综合,1996/5/28
600701,I65,软件和信息技术服务业,2017/2/16
600702,C15,酒、饮料和精制茶制造业,1996/5/24
600703,C26,化学原料及化学制品制造业,1996/5/28
600703,C39,计算机、通信和其他电子设备制造业,2008/6/27
600704,F52,零售业,1996/6/6
600704,F51,批发业,2016/1/25
600705,S90,综合,1996/5/16
600705,J69,其他金融业,2013/4/1
600706,I63,电信、广播电视和卫星传输服务,1996/5/16
600706,C27,医药制造业,2010/12/31
600706,N78,公共设施管理业,2012/10/31
600707,C39,计算机、通信和其他电子设备制造业,1996/5/20
600708,G58,装卸搬运和运输代理业,1996/6/6
600708,G54,道路运输业,2012/10/26
600708,K70,房地产业,2015/10/27
600709,A01,农业,1996/6/18
600710,C35,专用设备制造业,1996/7/1
600710,F51,批发业,2017/2/16
600711,S90,综合,1996/5/31
600711,B09,有色金属矿采选业,2010/12/31
600711,B08,黑色金属矿采选业,2012/10/26
600711,B09,有色金属矿采选业,2013/6/28
600712,F52,零售业,1996/6/26
600713,F51,批发业,1996/7/1
600713,F52,零售业,2012/10/26
600714,B06,煤炭开采和洗选业,1996/6/6
600714,C26,化学原料及化学制品制造业,2020/7/14
600715,C36,汽车制造业,1996/7/1
600715,R86,广播、电视、电影和影视录音制作业,2016/7/20
600716,C30,非金属矿物制品业,1996/7/2
600716,K70,房地产业,2010/1/26
600717,G59,仓储业,1996/6/14
600717,G55,水上运输业,2012/10/26
600718,I65,软件和信息技术服务业,1996/6/18
600719,D44,电力、热力生产和供应业,1996/7/16
600720,C30,非金属矿物制品业,1996/7/16
600721,F52,零售业,1996/6/26
600721,B09,有色金属矿采选业,2010/12/31
600721,C25,石油加工、炼焦及核燃料加工业,2012/10/26
600721,M73,研究和试验发展,2017/2/16
600722,C26,化学原料及化学制品制造业,1996/6/26
600723,F52,零售业,1996/7/16
600724,C38,电气机械及器材制造业,1996/7/16
600724,K70,房地产业,2009/4/22
600724,C30,非金属矿物制品业,2020/7/14
600725,C26,化学原料及化学制品制造业,1996/7/2
600725,C25,石油加工、炼焦及核燃料加工业,2012/10/26
600726,D44,电力、热力生产和供应业,1996/7/1
600727,C26,化学原料及化学制品制造业,1996/7/2
600728,I65,软件和信息技术服务业,1996/7/16
600729,F52,零售业,1996/7/2
600730,F52,零售业,1996/7/26
